benchmark,n_agents,steps,topology,n_edges,k_colors,return,final_conflicts,final_conflict_frac,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,task,task_name,family,value,seed,episode
dcop_dsa,24,40,ring_plus,41,4,-4.0,4.0,0.0975609756097561,4.0,0.0,1.0,0.0,0.0,3280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,0.0,dsa,1.0,0.0,1.0,4.0,0.0,,0.0,0.6798047431008131,dcop_dsa,dcop_dsa,msg_drop,1.0,8,0
dcop_dsa,24,40,ring_plus,50,4,-11.0,11.0,0.22,11.0,0.0,1.0,0.0,0.0,4000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,dsa,1.0,0.0,1.0,11.0,0.0,,0.0,0.9519929129079138,dcop_dsa,dcop_dsa,msg_drop,1.0,9,0
dcop_dsa,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2880.0,2880.0,1.0,0.0,368640.0,128.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.010771207152935329,0.5085346716617253,1.0,0.0,-0.325,5.0,1.0,0.5162054954881106,dcop_dsa,dcop_dsa,latency,0.0,0,0
dcop_dsa,24,40,ring_plus,51,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4080.0,4080.0,1.0,0.0,522240.0,128.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.179897105456321,0.3210732994813985,0.95,0.0,-0.225,9.0,1.0,0.6661370859762062,dcop_dsa,dcop_dsa,latency,0.0,1,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3680.0,3680.0,1.0,0.0,471040.0,128.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.034380379177131,0.42713425934273075,0.975,0.0,-0.3,6.0,1.0,0.5767138582645176,dcop_dsa,dcop_dsa,latency,0.0,2,0
dcop_dsa,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3280.0,3280.0,1.0,0.0,419840.0,128.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.03754888062302805,0.4213961772535819,0.975,0.0,-0.275,6.0,1.0,0.7280978425891074,dcop_dsa,dcop_dsa,latency,0.0,3,0
dcop_dsa,24,40,ring_plus,45,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3600.0,3600.0,1.0,0.0,460800.0,128.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.27487198420628184,0.31592769142570076,1.0,0.0,-0.35,11.0,1.0,0.5276394113913421,dcop_dsa,dcop_dsa,latency,0.0,4,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3680.0,3680.0,1.0,0.0,471040.0,128.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.1686903950923773,0.350689749732624,0.95,0.0,-0.225,9.0,1.0,0.6625865705641144,dcop_dsa,dcop_dsa,latency,0.0,5,0
dcop_dsa,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2880.0,2880.0,1.0,0.0,368640.0,128.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.0114420933187712,0.49072512800834023,1.0,0.0,-0.25,5.0,1.0,0.37292756063084187,dcop_dsa,dcop_dsa,latency,0.0,6,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3680.0,3680.0,1.0,0.0,471040.0,128.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.1604140721406252,0.3560328499355453,1.0,0.0,-0.35,9.0,1.0,0.3541200301325499,dcop_dsa,dcop_dsa,latency,0.0,7,0
dcop_dsa,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3280.0,3280.0,1.0,0.0,419840.0,128.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.0001512126072666117,0.6189150648130076,0.975,0.0,-0.1,3.0,1.0,0.6798047431008131,dcop_dsa,dcop_dsa,latency,0.0,8,0
dcop_dsa,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4000.0,4000.0,1.0,0.0,512000.0,128.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.011571779554105726,0.5054430227024169,0.95,0.0,-0.275,5.0,1.0,0.9519929129079138,dcop_dsa,dcop_dsa,latency,0.0,9,0
dcop_dsa,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,2880.0,2808.0,0.975,0.025000000000000022,359424.0,128.0,0.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.6740179278407986,0.18859725487284928,0.8,0.0,-0.325,22.0,1.0,0.5162054954881106,dcop_dsa,dcop_dsa,latency,1.0,0,0
dcop_dsa,24,40,ring_plus,51,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,4080.0,3978.0,0.975,0.025000000000000022,509184.0,128.0,0.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.7833538398034567,0.16425402962955116,0.75,0.0,-0.225,29.0,1.0,0.6661370859762062,dcop_dsa,dcop_dsa,latency,1.0,1,0
dcop_dsa,24,40,ring_plus,46,4,-1.0,1.0,0.021739130434782608,1.0,0.0,0.75,1.0,1.0,3680.0,3588.0,0.975,0.025000000000000022,459264.0,128.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.8805916990129434,0.5875488678749989,0.9,1.0,-0.275,,0.0,0.5767138582645176,dcop_dsa,dcop_dsa,latency,1.0,2,0
dcop_dsa,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,3280.0,3198.0,0.975,0.025000000000000022,409344.0,128.0,0.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.4903506598356893,0.21469518739922167,0.725,0.0,-0.275,15.0,1.0,0.7280978425891074,dcop_dsa,dcop_dsa,latency,1.0,3,0
dcop_dsa,24,40,ring_plus,45,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,3600.0,3510.0,0.975,0.025000000000000022,449280.0,128.0,0.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.7371580803103267,0.1596812737399329,0.75,0.0,-0.35,25.0,1.0,0.5276394113913421,dcop_dsa,dcop_dsa,latency,1.0,4,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,3680.0,3588.0,0.975,0.025000000000000022,459264.0,128.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.6574635017459498,0.21456449476087225,0.675,0.25,-0.225,22.0,1.0,0.6625865705641144,dcop_dsa,dcop_dsa,latency,1.0,5,0
dcop_dsa,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,2880.0,2808.0,0.975,0.025000000000000022,359424.0,128.0,0.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.6671292274505455,0.20430326169805013,0.775,0.0,-0.25,22.0,1.0,0.37292756063084187,dcop_dsa,dcop_dsa,latency,1.0,6,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,3680.0,3588.0,0.975,0.025000000000000022,459264.0,128.0,0.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.7329956492071081,0.21014749539101174,0.725,0.5,-0.35,27.0,1.0,0.3541200301325499,dcop_dsa,dcop_dsa,latency,1.0,7,0
dcop_dsa,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,3280.0,3198.0,0.975,0.025000000000000022,409344.0,128.0,0.0,3198.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.0028150427993736678,0.5240854584148406,0.975,0.0,-0.1,4.0,1.0,0.6798047431008131,dcop_dsa,dcop_dsa,latency,1.0,8,0
dcop_dsa,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,4000.0,3900.0,0.975,0.025000000000000022,499200.0,128.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.1591252980785889,0.36116095966199024,0.85,0.0,-0.275,9.0,1.0,0.9519929129079138,dcop_dsa,dcop_dsa,latency,1.0,9,0
dcop_dsa,24,40,ring_plus,36,4,-2.0,2.0,0.05555555555555555,2.0,0.0,0.75,2.0,2.0,2880.0,2736.0,0.95,0.050000000000000044,350208.0,128.0,0.0,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9452201655992772,0.41945842998785476,0.65,2.875,-0.275,,0.0,0.5162054954881106,dcop_dsa,dcop_dsa,latency,2.0,0,0
dcop_dsa,24,40,ring_plus,51,4,-0.0,0.0,0.0,0.0,0.0,0.75,2.0,2.0,4080.0,3876.0,0.95,0.050000000000000044,496128.0,128.0,0.0,3876.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.8204868668351633,0.16769540643731173,0.75,0.25,-0.225,34.0,1.0,0.6661370859762062,dcop_dsa,dcop_dsa,latency,2.0,1,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,0.0,0.75,2.0,2.0,3680.0,3496.0,0.95,0.050000000000000044,447488.0,128.0,0.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.8605826171729907,0.13197361353643056,0.675,2.375,-0.3,38.0,1.0,0.5767138582645176,dcop_dsa,dcop_dsa,latency,2.0,2,0
dcop_dsa,24,40,ring_plus,41,4,-6.0,6.0,0.14634146341463414,6.0,0.0,0.75,2.0,2.0,3280.0,3116.0,0.95,0.050000000000000044,398848.0,128.0,0.0,3116.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9797001977725842,0.17126907902378796,0.7,7.125,-0.125,,0.0,0.7280978425891074,dcop_dsa,dcop_dsa,latency,2.0,3,0
dcop_dsa,24,40,ring_plus,45,4,-1.0,1.0,0.022222222222222223,1.0,0.0,0.75,2.0,2.0,3600.0,3420.0,0.95,0.050000000000000044,437760.0,128.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.3850996164527607,0.24948489487981118,0.675,0.75,-0.325,13.0,1.0,0.5276394113913421,dcop_dsa,dcop_dsa,latency,2.0,4,0
dcop_dsa,24,40,ring_plus,46,4,-9.0,9.0,0.1956521739130435,9.0,0.0,0.75,2.0,2.0,3680.0,3496.0,0.95,0.050000000000000044,447488.0,128.0,0.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9772851630800429,0.23503360644366977,0.45,8.25,0.0,,0.0,0.6625865705641144,dcop_dsa,dcop_dsa,latency,2.0,5,0
dcop_dsa,24,40,ring_plus,36,4,-5.0,5.0,0.1388888888888889,5.0,0.0,0.75,2.0,2.0,2880.0,2736.0,0.95,0.050000000000000044,350208.0,128.0,0.0,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9656385610073959,0.3108709183832129,0.625,6.125,-0.125,,0.0,0.37292756063084187,dcop_dsa,dcop_dsa,latency,2.0,6,0
dcop_dsa,24,40,ring_plus,46,4,-3.0,3.0,0.06521739130434782,3.0,0.0,0.75,2.0,2.0,3680.0,3496.0,0.95,0.050000000000000044,447488.0,128.0,0.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.8623662799462525,0.12414172330195472,0.625,4.0,-0.275,38.0,1.0,0.3541200301325499,dcop_dsa,dcop_dsa,latency,2.0,7,0
dcop_dsa,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,0.0,0.75,2.0,2.0,3280.0,3116.0,0.95,0.050000000000000044,398848.0,128.0,0.0,3116.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.04329053902923963,0.3879012861953042,0.95,0.0,-0.1,6.0,1.0,0.6798047431008131,dcop_dsa,dcop_dsa,latency,2.0,8,0
dcop_dsa,24,40,ring_plus,50,4,-9.0,9.0,0.18,9.0,0.0,0.75,2.0,2.0,4000.0,3800.0,0.95,0.050000000000000044,486400.0,128.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9699200982366336,0.251317837377099,0.6,5.125,-0.05,,0.0,0.9519929129079138,dcop_dsa,dcop_dsa,latency,2.0,9,0
dcop_dsa,24,40,ring_plus,36,4,-6.0,6.0,0.16666666666666666,6.0,0.0,0.75,4.0,4.0,2880.0,2592.0,0.9,0.09999999999999998,331776.0,128.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9552626351834564,0.28129627594126094,0.575,5.875,-0.175,,0.0,0.5162054954881106,dcop_dsa,dcop_dsa,latency,4.0,0,0
dcop_dsa,24,40,ring_plus,51,4,-7.0,7.0,0.13725490196078433,7.0,0.0,0.75,4.0,4.0,4080.0,3672.0,0.9,0.09999999999999998,470016.0,128.0,0.0,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9823520260460148,0.14809264834631886,0.625,6.875,-0.05,,0.0,0.6661370859762062,dcop_dsa,dcop_dsa,latency,4.0,1,0
dcop_dsa,24,40,ring_plus,46,4,-12.0,12.0,0.2608695652173913,12.0,0.0,0.75,4.0,4.0,3680.0,3312.0,0.9,0.09999999999999998,423936.0,128.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9965819402702308,0.008876172205319666,0.6,12.75,0.0,,0.0,0.5767138582645176,dcop_dsa,dcop_dsa,latency,4.0,2,0
dcop_dsa,24,40,ring_plus,41,4,-16.0,16.0,0.3902439024390244,16.0,0.0,0.75,4.0,4.0,3280.0,2952.0,0.9,0.09999999999999998,377856.0,128.0,0.0,2952.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9296883444162335,0.1591076287654014,0.575,12.5,0.125,,0.0,0.7280978425891074,dcop_dsa,dcop_dsa,latency,4.0,3,0
dcop_dsa,24,40,ring_plus,45,4,-17.0,17.0,0.37777777777777777,17.0,0.0,0.75,4.0,4.0,3600.0,3240.0,0.9,0.09999999999999998,414720.0,128.0,0.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.982077606831999,0.08979873445715314,0.6,17.375,0.075,,0.0,0.5276394113913421,dcop_dsa,dcop_dsa,latency,4.0,4,0
dcop_dsa,24,40,ring_plus,46,4,-17.0,17.0,0.3695652173913043,17.0,0.0,0.75,4.0,4.0,3680.0,3312.0,0.9,0.09999999999999998,423936.0,128.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9920972714901175,0.02326503770313193,0.6,10.0,0.2,,0.0,0.6625865705641144,dcop_dsa,dcop_dsa,latency,4.0,5,0
dcop_dsa,24,40,ring_plus,36,4,-15.0,15.0,0.4166666666666667,15.0,0.0,0.75,4.0,4.0,2880.0,2592.0,0.9,0.09999999999999998,331776.0,128.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9824053291712385,0.029101733986864886,0.475,6.5,0.125,,0.0,0.37292756063084187,dcop_dsa,dcop_dsa,latency,4.0,6,0
dcop_dsa,24,40,ring_plus,46,4,-4.0,4.0,0.08695652173913043,4.0,0.0,0.75,4.0,4.0,3680.0,3312.0,0.9,0.09999999999999998,423936.0,128.0,0.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9830942557804229,0.1880369984402228,0.525,7.0,-0.25,,0.0,0.3541200301325499,dcop_dsa,dcop_dsa,latency,4.0,7,0
dcop_dsa,24,40,ring_plus,41,4,-1.0,1.0,0.024390243902439025,1.0,0.0,0.75,4.0,4.0,3280.0,2952.0,0.9,0.09999999999999998,377856.0,128.0,0.0,2952.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.5676855193739169,0.16444180079465487,0.725,0.875,-0.075,16.0,1.0,0.6798047431008131,dcop_dsa,dcop_dsa,latency,4.0,8,0
dcop_dsa,24,40,ring_plus,50,4,-3.0,3.0,0.06,3.0,0.0,0.75,4.0,4.0,4000.0,3600.0,0.9,0.09999999999999998,460800.0,128.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9473534200521574,0.5410455428505418,0.775,4.625,-0.2,,0.0,0.9519929129079138,dcop_dsa,dcop_dsa,latency,4.0,9,0
dcop_dsa,24,40,ring_plus,36,4,-9.0,9.0,0.25,9.0,0.0,0.75,8.0,8.0,2880.0,2304.0,0.8,0.19999999999999996,294912.0,128.0,0.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9876809221991983,0.14253583720034357,0.7,12.25,-0.1,,0.0,0.5162054954881106,dcop_dsa,dcop_dsa,latency,8.0,0,0
dcop_dsa,24,40,ring_plus,51,4,-7.0,7.0,0.13725490196078433,7.0,0.0,0.75,8.0,8.0,4080.0,3264.0,0.8,0.19999999999999996,417792.0,128.0,0.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9760713617093655,0.21106711554802815,0.75,14.625,-0.05,,0.0,0.6661370859762062,dcop_dsa,dcop_dsa,latency,8.0,1,0
dcop_dsa,24,40,ring_plus,46,4,-15.0,15.0,0.32608695652173914,15.0,0.0,0.75,8.0,8.0,3680.0,2944.0,0.8,0.19999999999999996,376832.0,128.0,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9533693925301899,0.2727272727272726,0.75,11.5,0.075,,0.0,0.5767138582645176,dcop_dsa,dcop_dsa,latency,8.0,2,0
dcop_dsa,24,40,ring_plus,41,4,-21.0,21.0,0.5121951219512195,21.0,0.0,0.75,8.0,8.0,3280.0,2624.0,0.8,0.19999999999999996,335872.0,128.0,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0057776743177829,0.020595635946243918,0.725,14.875,0.25,,0.0,0.7280978425891074,dcop_dsa,dcop_dsa,latency,8.0,3,0
dcop_dsa,24,40,ring_plus,45,4,-14.0,14.0,0.3111111111111111,14.0,0.0,0.75,8.0,8.0,3600.0,2880.0,0.8,0.19999999999999996,368640.0,128.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9900339811708534,0.055357667250934606,0.725,12.5,0.0,,0.0,0.5276394113913421,dcop_dsa,dcop_dsa,latency,8.0,4,0
dcop_dsa,24,40,ring_plus,46,4,-15.0,15.0,0.32608695652173914,15.0,0.0,0.75,8.0,8.0,3680.0,2944.0,0.8,0.19999999999999996,376832.0,128.0,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0174644780768844,0.11637041680390692,0.775,19.625,0.15,,0.0,0.6625865705641144,dcop_dsa,dcop_dsa,latency,8.0,5,0
dcop_dsa,24,40,ring_plus,36,4,-16.0,16.0,0.4444444444444444,16.0,0.0,0.75,8.0,8.0,2880.0,2304.0,0.8,0.19999999999999996,294912.0,128.0,0.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0089079363987141,0.06389492439520683,0.75,16.75,0.15,,0.0,0.37292756063084187,dcop_dsa,dcop_dsa,latency,8.0,6,0
dcop_dsa,24,40,ring_plus,46,4,-20.0,20.0,0.43478260869565216,20.0,0.0,0.75,8.0,8.0,3680.0,2944.0,0.8,0.19999999999999996,376832.0,128.0,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9964875828979345,0.013656749361228071,0.725,17.125,0.15,,0.0,0.3541200301325499,dcop_dsa,dcop_dsa,latency,8.0,7,0
dcop_dsa,24,40,ring_plus,41,4,-5.0,5.0,0.12195121951219512,5.0,0.0,0.75,8.0,8.0,3280.0,2624.0,0.8,0.19999999999999996,335872.0,128.0,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9783489643432638,0.1499999999999999,0.9,3.5,0.025,,0.0,0.6798047431008131,dcop_dsa,dcop_dsa,latency,8.0,8,0
dcop_dsa,24,40,ring_plus,50,4,-15.0,15.0,0.3,15.0,0.0,0.75,8.0,8.0,4000.0,3200.0,0.8,0.19999999999999996,409600.0,128.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.9864154875558986,0.21515907576258875,0.725,10.25,0.1,,0.0,0.9519929129079138,dcop_dsa,dcop_dsa,latency,8.0,9,0
dcop_dsa,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,11520.0,4.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.010771207152935329,0.5085346716617253,1.0,0.0,-0.325,5.0,1.0,0.5162054954881106,dcop_dsa,dcop_dsa,bandwidth,1.0,0,0
dcop_dsa,24,40,ring_plus,51,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,4080.0,4080.0,1.0,0.0,16320.0,4.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.179897105456321,0.3210732994813985,0.95,0.0,-0.225,9.0,1.0,0.6661370859762062,dcop_dsa,dcop_dsa,bandwidth,1.0,1,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,14720.0,4.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.034380379177131,0.42713425934273075,0.975,0.0,-0.3,6.0,1.0,0.5767138582645176,dcop_dsa,dcop_dsa,bandwidth,1.0,2,0
dcop_dsa,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,13120.0,4.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.03754888062302805,0.4213961772535819,0.975,0.0,-0.275,6.0,1.0,0.7280978425891074,dcop_dsa,dcop_dsa,bandwidth,1.0,3,0
dcop_dsa,24,40,ring_plus,45,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,3600.0,3600.0,1.0,0.0,14400.0,4.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.27487198420628184,0.31592769142570076,1.0,0.0,-0.35,11.0,1.0,0.5276394113913421,dcop_dsa,dcop_dsa,bandwidth,1.0,4,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,14720.0,4.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.1686903950923773,0.350689749732624,0.95,0.0,-0.225,9.0,1.0,0.6625865705641144,dcop_dsa,dcop_dsa,bandwidth,1.0,5,0
dcop_dsa,24,40,ring_plus,36,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,11520.0,4.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.0114420933187712,0.49072512800834023,1.0,0.0,-0.25,5.0,1.0,0.37292756063084187,dcop_dsa,dcop_dsa,bandwidth,1.0,6,0
dcop_dsa,24,40,ring_plus,46,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,14720.0,4.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.1604140721406252,0.3560328499355453,1.0,0.0,-0.35,9.0,1.0,0.3541200301325499,dcop_dsa,dcop_dsa,bandwidth,1.0,7,0
dcop_dsa,24,40,ring_plus,41,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,13120.0,4.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.0001512126072666117,0.6189150648130076,0.975,0.0,-0.1,3.0,1.0,0.6798047431008131,dcop_dsa,dcop_dsa,bandwidth,1.0,8,0
dcop_dsa,24,40,ring_plus,50,4,-0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,4000.0,4000.0,1.0,0.0,16000.0,4.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,0.011571779554105726,0.5054430227024169,0.95,0.0,-0.275,5.0,1.0,0.9519929129079138,dcop_dsa,dcop_dsa,bandwidth,1.0,9,0
dcop_dsa,24,40,ring_plus,36,4,-36.0,36.0,1.0,36.0,0.75,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,23040.0,8.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.9,36.0,0.575,,0.0,0.5162054954881106,dcop_dsa,dcop_dsa,bandwidth,2.0,0,0
dcop_dsa,24,40,ring_plus,51,4,-51.0,51.0,1.0,51.0,0.75,0.0,0.0,0.0,4080.0,4080.0,1.0,0.0,32640.0,8.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.875,51.0,1.05,,0.0,0.6661370859762062,dcop_dsa,dcop_dsa,bandwidth,2.0,1,0
dcop_dsa,24,40,ring_plus,46,4,-46.0,46.0,1.0,46.0,0.75,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,29440.0,8.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.925,46.0,0.85,,0.0,0.5767138582645176,dcop_dsa,dcop_dsa,bandwidth,2.0,2,0
dcop_dsa,24,40,ring_plus,41,4,-41.0,41.0,1.0,41.0,0.75,0.0,0.0,0.0,3280.0,3280.0,1.0,0.0,26240.0,8.0,0.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.875,41.0,0.75,,0.0,0.7280978425891074,dcop_dsa,dcop_dsa,bandwidth,2.0,3,0
dcop_dsa,24,40,ring_plus,45,4,-45.0,45.0,1.0,45.0,0.75,0.0,0.0,0.0,3600.0,3600.0,1.0,0.0,28800.0,8.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.9,45.0,0.775,,0.0,0.5276394113913421,dcop_dsa,dcop_dsa,bandwidth,2.0,4,0
dcop_dsa,24,40,ring_plus,46,4,-46.0,46.0,1.0,46.0,0.75,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,29440.0,8.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.925,46.0,0.925,,0.0,0.6625865705641144,dcop_dsa,dcop_dsa,bandwidth,2.0,5,0
dcop_dsa,24,40,ring_plus,36,4,-36.0,36.0,1.0,36.0,0.75,0.0,0.0,0.0,2880.0,2880.0,1.0,0.0,23040.0,8.0,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.9,36.0,0.65,,0.0,0.37292756063084187,dcop_dsa,dcop_dsa,bandwidth,2.0,6,0
dcop_dsa,24,40,ring_plus,46,4,-46.0,46.0,1.0,46.0,0.75,0.0,0.0,0.0,3680.0,3680.0,1.0,0.0,29440.0,8.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,dsa,1.0,0.0,0.9,46.0,0.8,,0.0,0.3541200301325499,dcop_dsa,dcop_dsa,bandwidth,2.0,7,0
